ITEM_VNUM~RANGE	ITEM_NAME(K)	ITEM_TYPE	SUB_TYPE	SIZE	ANTI_FLAG	FLAG	ITEM_WEAR	IMMUNE	GOLD	SHOP_BUY_PRICE	REFINE	REFINESET	MAGIC_PCT	LIMIT_TYPE0	LIMIT_VALUE0	LIMIT_TYPE1	LIMIT_VALUE1	ADDON_TYPE0	ADDON_VALUE0	ADDON_TYPE1	ADDON_VALUE1	ADDON_TYPE2	ADDON_VALUE2	ADDON_TYPE3	ADDON_VALUE3	ADDON_TYPE4	ADDON_VALUE4	VALUE0	VALUE1	VALUE2	VALUE3	VALUE4	VALUE5	Specular	SOCKET	ATTU_ADDON
53250	ºÎÈ°ÀýÅä³¢¼ÒÈ¯ÆÐ(W)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MALL_EXPBONUS	50	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34084	0	0	0	0	0	0	0	0
53251	ºÎÈ°ÀýÅä³¢¼ÒÈ¯ÆÐ(G)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MALL_EXPBONUS	50	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34085	0	0	0	0	0	0	0	0
53253	¾Æ±âÀ¯·É1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_CRITICAL_PCT	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34086	0	0	0	0	0	0	0	0
53254	¾Æ±âÀ¯·É2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_PENETRATE_PCT	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34087	0	0	0	0	0	0	0	0
53255	¾Æ±âÀ¯·É(¹«¼Ó¼º)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34088	0	0	0	0	0	0	0	0
53256	¾Æ±â¹«»ç(¹«¼Ó¼º10³â)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	311040000	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34066	0	0	0	0	0	0	0	0
53257	¾Æ±â ÀÎ°£Çü	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	2000	APPLY_ATTBONUS_MONSTER	20	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34089	0	0	0	0	0	0	0	0
53258	µîºÒ1(red)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_MELEE_MAGIC_ATTBONUS_PER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34090	0	0	0	0	0	0	0	0
53259	µîºÒ2(green)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_MELEE_MAGIC_ATTBONUS_PER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34091	0	0	0	0	0	0	0	0
53260	Æë±Ï¼ÒÈ¯ÆÐ1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_CRITICAL_PCT	5	APPLY_STUN_PCT	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34092	0	0	0	0	0	0	0	0
53261	Æë±Ï¼ÒÈ¯ÆÐ2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_PENETRATE_PCT	5	APPLY_STUN_PCT	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34093	0	0	0	0	0	0	0	0
53262	Æë±Ï¼ÒÈ¯ÆÐ(¹«)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34094	0	0	0	0	0	0	0	0
53263	±×¸®Æù¼ÒÈ¯ÆÐ1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_MELEE_MAGIC_ATTBONUS_PER	15	APPLY_SKILL_DEFEND_BONUS	5	APPLY_NONE	0	APPLY_NONE	0	34095	0	0	0	0	0	0	0	0
53264	±×¸®Æù¼ÒÈ¯ÆÐ2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_MELEE_MAGIC_ATTBONUS_PER	5	APPLY_SKILL_DEFEND_BONUS	10	APPLY_NONE	0	APPLY_NONE	0	34096	0	0	0	0	0	0	0	0
53265	¾Æ±â¸¶³à1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34097	0	0	0	0	0	0	0	0
53266	¾Æ±â¸¶³à2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34098	0	0	0	0	0	0	0	0
53267	¾Æ±â¸¶³à(¹«¼Ó¼º)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34099	0	0	0	0	0	0	0	0
53268	ÀÚ¹ÙºñÄ«1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_MELEE_MAGIC_ATTBONUS_PER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34100	0	0	0	0	0	0	0	0
53269	ÀÚ¹ÙºñÄ«2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_MELEE_MAGIC_ATTBONUS_PER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34101	0	0	0	0	0	0	0	0
53270	ÀÚ¹ÙºñÄ«(¹«¼Ó¼º)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34102	0	0	0	0	0	0	0	0
53271	¾Æ±âºÀÈ²1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_MALL_EXPBONUS	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34103	0	0	0	0	0	0	0	0
53272	¾Æ±âºÀÈ²2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_MALL_EXPBONUS	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34104	0	0	0	0	0	0	0	0
53273	¾Æ±âºÀÈ²(¹«¼Ó¼º)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34105	0	0	0	0	0	0	0	0
53274	º´Á¤1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_CRITICAL_PCT	5	APPLY_STUN_PCT	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34106	0	0	0	0	0	0	0	0
53275	º´Á¤2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_PENETRATE_PCT	5	APPLY_STUN_PCT	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34107	0	0	0	0	0	0	0	0
53276	º´Á¤1(¹«¼Ó¼º)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34108	0	0	0	0	0	0	0	0
53277	³«Å¸Æê1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MALL_EXPBONUS	30	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34109	0	0	0	0	0	0	0	0
53278	³«Å¸Æê2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MALL_EXPBONUS	30	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34110	0	0	0	0	0	0	0	0
53279	³«Å¸Æê(¹«¼Ó¼º)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34111	0	0	0	0	0	0	0	0
53280	ºùÃæ	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	101	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34112	0	0	0	0	0	0	0	0
53281	ºùÃæ(¹«¼Ó¼º)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34113	0	0	0	0	0	0	0	0
53282	¾Æ±â°í¾çÀÌ1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34114	0	0	0	0	0	0	0	0
53283	¾Æ±â°í¾çÀÌ2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34115	0	0	0	0	0	0	0	0
53284	¾Æ±â°í¾çÀÌ(¹«¼Ó¼º)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34116	0	0	0	0	0	0	0	0
53285	»êÅ¸¿äÁ¤1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_CRITICAL_PCT	5	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34117	0	0	0	0	0	0	0	0
53286	»êÅ¸¿äÁ¤2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_PENETRATE_PCT	5	APPLY_MAX_HP	1500	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34118	0	0	0	0	0	0	0	0
53287	»êÅ¸¿äÁ¤(¹«)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34119	0	0	0	0	0	0	0	0
53288	¾Æ±â ÁøÃµÀÇÀå±º(Àû)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	604800	LIMIT_NONE	0	APPLY_CRITICAL_PCT	5	APPLY_STUN_PCT	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34120	0	0	0	0	0	0	0	0
53289	¾Æ±â ÁøÃµÀÇÀå±º(¹é)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_PENETRATE_PCT	5	APPLY_STUN_PCT	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34121	0	0	0	0	0	0	0	0
53290	È­¿°Á¤·É	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_RESIST_FIRE	10	100	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34124	0	0	0	0	0	0	0	0
53291	³Ã±âÁ¤·É	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_RESIST_ICE	10	101	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34125	0	0	0	0	0	0	0	0
53292	Àü±âÁ¤·É	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_RESIST_ELEC	10	99	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34126	0	0	0	0	0	0	0	0
53293	¹Ù¶÷Á¤·É	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_RESIST_WIND	10	102	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34127	0	0	0	0	0	0	0	0
53294	´ëÁöÁ¤·É	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_RESIST_EARTH	10	103	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34128	0	0	0	0	0	0	0	0
53295	¾îµÒÁ¤·É	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_RESIST_DARK	10	104	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34129	0	0	0	0	0	0	0	0
53296	°­¾ÆÁöÆê1	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_MALL_EXPBONUS	30	APPLY_ATTBONUS_MONSTER	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34130	0	0	0	0	0	0	0	0
53297	°­¾ÆÁöÆê2	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	1296000	LIMIT_NONE	0	APPLY_MAX_HP	1500	APPLY_MALL_EXPBONUS	15	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34131	0	0	0	0	0	0	0	0
53298	°­¾ÆÁöÆê(¹«)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34130	0	0	0	0	0	0	0	0
53299	¹°±«	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	2592000	LIMIT_NONE	0	APPLY_MAX_HP	1500	101	5	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34133	0	0	0	0	0	0	0	0
53300	¹°±«(¹«¼Ó¼º)	ITEM_PET	PET_PAY	1	ANTI_DROP|ANTI_SELL|ANTI_GIVE|ANTI_STACK|ANTI_MYSHOP	LOG	NONE	NONE	0	0	0	0	0	REAL_TIME	86400	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	34134	0	0	0	0	0	0	0	0
53501	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53502	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53503	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53504	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LEVEL	20	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	2	0	0	0	0	0	0	0	0
53505	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53506	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53507	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53508	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53509	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53510	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53511	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
53512	³ì°¢ º¸°üÇÔ	ITEM_GIFTBOX	0	1	ANTI_DROP|ANTI_SELL|ANTI_PKDROP|ANTI_STACK|ANTI_MYSHOP	NONE	NONE	NONE	0	0	0	0	0	LIMIT_NONE	0	LIMIT_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	APPLY_NONE	0	1	0	0	0	0	0	0	0	0
